"Time","Fuel system status: Fuel system 1","Fuel system status: Fuel system 2","Calculated engine load [%]","Engine Coolant Temperature [°F]","Short Term Fuel Trim - Bank 1 [%]","Long Term Fuel Trim - Bank 1 [%]","Engine RPM [RPM]","Vehicle Speed Sensor [mph]","Ignition Timing Advance for #1 Cylinder","Intake Air Temperature [°F]","Air Flow Rate from Mass Flow Sensor [lb/min]","Absolute Throttle Position [%]","Location of Oxygen Sensors","Bank 1 - Sensor 1 (O2S): Oxygen Sensor Output Voltage [V]","Bank 1 - Sensor 1 (O2S): Short Term Fuel Trim [%]","Bank 1 - Sensor 2 (O2S): Oxygen Sensor Output Voltage [V]","Bank 1 - Sensor 2 (O2S): Short Term Fuel Trim [%]","OBD requirements to which vehicle is certified","Fuel consumption [MPG]","Battery voltage [V]"
13:28:26.854,"Closed loop (1)","NA","15.3","158","-2.3","19.5","925","0","14.5","93","0.5","10.6","B1S1, B1S2","0.055","1.6","0.110",,"OBDII (California ARB)","0.0","13.9"
13:28:26.854,"Closed loop (1)","NA","15.3","158","-2.3","19.5","925","0","14.5","93","0.5","10.6","B1S1, B1S2","0.055","1.6","0.110",,"OBDII (California ARB)","0.0","13.9"
13:28:27.125,"Closed loop (1)","NA","20.0","158","-2.3","19.5","925","0","14.5","93","0.5","10.6","B1S1, B1S2","0.055","1.6","0.110",,"OBDII (California ARB)","0.0","13.9"
13:28:27.370,"Closed loop (1)","NA","20.0","158","-2.3","19.5","925","0","14.5","93","0.5","10.6","B1S1, B1S2","0.055","1.6","0.110",,"OBDII (California ARB)","0.0","13.9"
13:28:27.620,"Closed loop (1)","NA","20.0","158","3.9","19.5","925","0","14.5","93","0.5","10.6","B1S1, B1S2","0.055","1.6","0.110",,"OBDII (California ARB)","0.0","13.9"
13:28:27.876,"Closed loop (1)","NA","20.0","158","3.9","19.5","925","0","14.5","93","0.5","10.6","B1S1, B1S2","0.055","1.6","0.110",,"OBDII (California ARB)","0.0","13.9"
13:28:28.148,"Closed loop (1)","NA","20.0","158","3.9","19.5","985","0","14.5","93","0.5","10.6","B1S1, B1S2","0.055","1.6","0.110",,"OBDII (California ARB)","0.0","13.9"
13:28:28.422,"Closed loop (1)","NA","20.0","158","3.9","19.5","985","0","14.5","93","0.5","10.6","B1S1, B1S2","0.055","1.6","0.110",,"OBDII (California ARB)","0.0","13.9"
13:28:28.667,"Closed loop (1)","NA","20.0","158","3.9","19.5","985","0","12.0","93","0.5","10.6","B1S1, B1S2","0.055","1.6","0.110",,"OBDII (California ARB)","0.0","13.9"
13:28:28.915,"Closed loop (1)","NA","20.0","158","3.9","19.5","985","0","12.0","93","0.5","10.6","B1S1, B1S2","0.055","1.6","0.110",,"OBDII (California ARB)","0.0","13.9"
13:28:29.175,"Closed loop (1)","NA","20.0","158","3.9","19.5","985","0","12.0","93","0.5","10.6","B1S1, B1S2","0.055","1.6","0.110",,"OBDII (California ARB)","0.0","13.9"
13:28:29.437,"Closed loop (1)","NA","20.0","158","3.9","19.5","985","0","12.0","93","0.5","10.6","B1S1, B1S2","0.055","1.6","0.110",,"OBDII (California ARB)","0.0","13.9"
13:28:29.693,"Closed loop (1)","NA","20.0","158","3.9","19.5","985","0","12.0","93","0.5","10.6","B1S1, B1S2","0.055","1.6","0.110",,"OBDII (California ARB)","0.0","13.9"
13:28:29.943,"Closed loop (1)","NA","20.0","158","3.9","19.5","985","0","12.0","93","0.5","10.6","B1S1, B1S2","0.055","1.6","0.110",,"OBDII (California ARB)","0.0","13.9"
13:28:29.943,"Closed loop (1)","NA","20.0","158","3.9","19.5","985","0","12.0","93","0.5","10.6","B1S1, B1S2","0.055","6.3","0.110",,"OBDII (California ARB)","0.0","13.9"
13:28:30.192,"Closed loop (1)","NA","20.0","158","3.9","19.5","985","0","12.0","93","0.5","10.6","B1S1, B1S2","0.055","6.3","0.055",,"OBDII (California ARB)","0.0","13.9"
13:28:30.470,"Closed loop (1)","NA","20.0","158","3.9","19.5","985","0","12.0","93","0.5","10.6","B1S1, B1S2","0.055","6.3","0.055",,"OBDII (California ARB)","0.0","13.9"
13:28:30.991,"Closed loop (1)","NA","20.0","158","3.9","19.5","985","0","12.0","93","0.5","10.6","B1S1, B1S2","0.055","6.3","0.055",,"OBDII (California ARB)","0.0","13.9"
13:28:31.227,"Closed loop (1)","NA","20.0","158","3.9","19.5","985","0","12.0","93","0.5","10.6","B1S1, B1S2","0.055","6.3","0.055",,"OBDII (California ARB)","0.0","14.0"
13:28:31.482,"Closed loop (1)","NA","20.0","158","3.9","19.5","985","0","12.0","93","0.5","10.6","B1S1, B1S2","0.055","6.3","0.055",,"OBDII (California ARB)","0.0","14.0"
13:28:31.482,"Closed loop (1)","NA","20.0","158","3.9","19.5","985","0","12.0","93","0.5","10.6","B1S1, B1S2","0.055","6.3","0.055",,"OBDII (California ARB)","0.0","14.0"
13:28:31.728,"Closed loop (1)","NA","20.0","158","3.9","19.5","985","0","12.0","93","0.5","10.6","B1S1, B1S2","0.055","6.3","0.055",,"OBDII (California ARB)","0.0","14.0"
13:28:31.976,"Closed loop (1)","NA","20.0","158","3.9","19.5","985","0","12.0","93","0.5","10.6","B1S1, B1S2","0.055","6.3","0.055",,"OBDII (California ARB)","0.0","14.0"
13:28:32.222,"Closed loop (1)","NA","20.0","158","8.6","19.5","985","0","12.0","93","0.5","10.6","B1S1, B1S2","0.055","6.3","0.055",,"OBDII (California ARB)","0.0","14.0"
13:28:32.467,"Closed loop (1)","NA","20.0","158","8.6","19.5","985","0","12.0","93","0.5","10.6","B1S1, B1S2","0.055","6.3","0.055",,"OBDII (California ARB)","0.0","14.0"
13:28:32.718,"Closed loop (1)","NA","20.0","158","8.6","19.5","966","0","12.0","93","0.5","10.6","B1S1, B1S2","0.055","6.3","0.055",,"OBDII (California ARB)","0.0","14.0"
13:28:32.975,"Closed loop (1)","NA","20.0","158","8.6","19.5","966","0","12.0","93","0.5","10.6","B1S1, B1S2","0.055","6.3","0.055",,"OBDII (California ARB)","0.0","14.0"
13:28:33.222,"Closed loop (1)","NA","20.0","158","8.6","19.5","966","0","12.5","93","0.5","10.6","B1S1, B1S2","0.055","6.3","0.055",,"OBDII (California ARB)","0.0","14.0"
13:28:33.480,"Closed loop (1)","NA","20.0","158","8.6","19.5","966","0","12.5","91","0.5","10.6","B1S1, B1S2","0.055","6.3","0.055",,"OBDII (California ARB)","0.0","14.0"
13:28:33.750,"Closed loop (1)","NA","20.0","158","8.6","19.5","966","0","12.5","91","0.5","10.6","B1S1, B1S2","0.055","6.3","0.055",,"OBDII (California ARB)","0.0","14.0"
13:28:34.003,"Closed loop (1)","NA","20.0","158","8.6","19.5","966","0","12.5","91","0.5","10.6","B1S1, B1S2","0.055","6.3","0.055",,"OBDII (California ARB)","0.0","14.0"
13:28:34.248,"Closed loop (1)","NA","20.0","158","8.6","19.5","966","0","12.5","91","0.5","10.6","B1S1, B1S2","0.055","6.3","0.055",,"OBDII (California ARB)","0.0","14.0"
13:28:34.497,"Closed loop (1)","NA","20.0","158","8.6","19.5","966","0","12.5","91","0.5","10.6","B1S1, B1S2","0.060","6.3","0.055",,"OBDII (California ARB)","0.0","14.0"
13:28:34.497,"Closed loop (1)","NA","20.0","158","8.6","19.5","966","0","12.5","91","0.5","10.6","B1S1, B1S2","0.060","10.9","0.055",,"OBDII (California ARB)","0.0","14.0"
13:28:34.746,"Closed loop (1)","NA","20.0","158","8.6","19.5","966","0","12.5","91","0.5","10.6","B1S1, B1S2","0.060","10.9","0.055",,"OBDII (California ARB)","0.0","14.0"
13:28:35.001,"Closed loop (1)","NA","20.0","158","8.6","19.5","966","0","12.5","91","0.5","10.6","B1S1, B1S2","0.060","10.9","0.055",,"OBDII (California ARB)","0.0","14.0"
13:28:35.518,"Closed loop (1)","NA","20.0","158","8.6","19.5","966","0","12.5","91","0.5","10.6","B1S1, B1S2","0.060","10.9","0.055",,"OBDII (California ARB)","0.0","14.0"
13:28:35.754,"Closed loop (1)","NA","20.0","158","8.6","19.5","966","0","12.5","91","0.5","10.6","B1S1, B1S2","0.060","10.9","0.055",,"OBDII (California ARB)","0.0","13.9"
13:28:36.026,"Closed loop (1)","NA","20.0","158","8.6","19.5","966","0","12.5","91","0.5","10.6","B1S1, B1S2","0.060","10.9","0.055",,"OBDII (California ARB)","0.0","13.9"
13:28:36.026,"Closed loop (1)","NA","20.0","158","8.6","19.5","966","0","12.5","91","0.5","10.6","B1S1, B1S2","0.060","10.9","0.055",,"OBDII (California ARB)","0.0","13.9"
13:28:36.301,"Closed loop (1)","NA","20.0","158","8.6","19.5","966","0","12.5","91","0.5","10.6","B1S1, B1S2","0.060","10.9","0.055",,"OBDII (California ARB)","0.0","13.9"
13:28:36.577,"Closed loop (1)","NA","20.0","158","8.6","19.5","966","0","12.5","91","0.5","10.6","B1S1, B1S2","0.060","10.9","0.055",,"OBDII (California ARB)","0.0","13.9"
13:28:36.830,"Closed loop (1)","NA","20.0","158","13.3","19.5","966","0","12.5","91","0.5","10.6","B1S1, B1S2","0.060","10.9","0.055",,"OBDII (California ARB)","0.0","13.9"
13:28:37.081,"Closed loop (1)","NA","20.0","158","13.3","19.5","966","0","12.5","91","0.5","10.6","B1S1, B1S2","0.060","10.9","0.055",,"OBDII (California ARB)","0.0","13.9"
13:28:37.331,"Closed loop (1)","NA","20.0","158","13.3","19.5","1039","0","12.5","91","0.5","10.6","B1S1, B1S2","0.060","10.9","0.055",,"OBDII (California ARB)","0.0","13.9"
13:28:37.592,"Closed loop (1)","NA","20.0","158","13.3","19.5","1039","0","12.5","91","0.5","10.6","B1S1, B1S2","0.060","10.9","0.055",,"OBDII (California ARB)","0.0","13.9"
13:28:37.842,"Closed loop (1)","NA","20.0","158","13.3","19.5","1039","0","13.0","91","0.5","10.6","B1S1, B1S2","0.060","10.9","0.055",,"OBDII (California ARB)","0.0","13.9"
13:28:38.097,"Closed loop (1)","NA","20.0","158","13.3","19.5","1039","0","13.0","91","0.5","10.6","B1S1, B1S2","0.060","10.9","0.055",,"OBDII (California ARB)","0.0","13.9"
13:28:38.346,"Closed loop (1)","NA","20.0","158","13.3","19.5","1039","0","13.0","91","0.5","10.6","B1S1, B1S2","0.060","10.9","0.055",,"OBDII (California ARB)","0.0","13.9"
13:28:38.592,"Closed loop (1)","NA","20.0","158","13.3","19.5","1039","0","13.0","91","0.5","10.6","B1S1, B1S2","0.060","10.9","0.055",,"OBDII (California ARB)","0.0","13.9"
13:28:38.832,"Closed loop (1)","NA","20.0","158","13.3","19.5","1039","0","13.0","91","0.5","10.6","B1S1, B1S2","0.060","10.9","0.055",,"OBDII (California ARB)","0.0","13.9"
13:28:39.090,"Closed loop (1)","NA","20.0","158","13.3","19.5","1039","0","13.0","91","0.5","10.6","B1S1, B1S2","0.070","10.9","0.055",,"OBDII (California ARB)","0.0","13.9"
13:28:39.091,"Closed loop (1)","NA","20.0","158","13.3","19.5","1039","0","13.0","91","0.5","10.6","B1S1, B1S2","0.070","15.6","0.055",,"OBDII (California ARB)","0.0","13.9"
13:28:39.371,"Closed loop (1)","NA","20.0","158","13.3","19.5","1039","0","13.0","91","0.5","10.6","B1S1, B1S2","0.070","15.6","0.070",,"OBDII (California ARB)","0.0","13.9"
13:28:39.641,"Closed loop (1)","NA","20.0","158","13.3","19.5","1039","0","13.0","91","0.5","10.6","B1S1, B1S2","0.070","15.6","0.070",,"OBDII (California ARB)","0.0","13.9"
13:28:40.166,"Closed loop (1)","NA","20.0","158","13.3","19.5","1039","0","13.0","91","0.5","10.6","B1S1, B1S2","0.070","15.6","0.070",,"OBDII (California ARB)","0.0","13.9"
13:28:40.401,"Closed loop (1)","NA","20.0","158","13.3","19.5","1039","0","13.0","91","0.5","10.6","B1S1, B1S2","0.070","15.6","0.070",,"OBDII (California ARB)","0.0","14.0"
13:28:40.674,"Closed loop (1)","NA","20.0","158","13.3","19.5","1039","0","13.0","91","0.5","10.6","B1S1, B1S2","0.070","15.6","0.070",,"OBDII (California ARB)","0.0","14.0"
13:28:40.675,"Closed loop (1)","NA","20.0","158","13.3","19.5","1039","0","13.0","91","0.5","10.6","B1S1, B1S2","0.070","15.6","0.070",,"OBDII (California ARB)","0.0","14.0"
13:28:40.922,"Closed loop (1)","NA","19.2","158","13.3","19.5","1039","0","13.0","91","0.5","10.6","B1S1, B1S2","0.070","15.6","0.070",,"OBDII (California ARB)","0.0","14.0"
13:28:41.178,"Closed loop (1)","NA","19.2","158","13.3","19.5","1039","0","13.0","91","0.5","10.6","B1S1, B1S2","0.070","15.6","0.070",,"OBDII (California ARB)","0.0","14.0"
13:28:41.441,"Closed loop (1)","NA","19.2","158","18.0","19.5","1039","0","13.0","91","0.5","10.6","B1S1, B1S2","0.070","15.6","0.070",,"OBDII (California ARB)","0.0","14.0"
13:28:41.703,"Closed loop (1)","NA","19.2","158","18.0","19.5","1039","0","13.0","91","0.5","10.6","B1S1, B1S2","0.070","15.6","0.070",,"OBDII (California ARB)","0.0","14.0"
13:28:41.949,"Closed loop (1)","NA","19.2","158","18.0","19.5","1081","0","13.0","91","0.5","10.6","B1S1, B1S2","0.070","15.6","0.070",,"OBDII (California ARB)","0.0","14.0"
13:28:42.192,"Closed loop (1)","NA","19.2","158","18.0","19.5","1081","0","13.0","91","0.5","10.6","B1S1, B1S2","0.070","15.6","0.070",,"OBDII (California ARB)","0.0","14.0"
13:28:42.442,"Closed loop (1)","NA","19.2","158","18.0","19.5","1081","0","14.0","91","0.5","10.6","B1S1, B1S2","0.070","15.6","0.070",,"OBDII (California ARB)","0.0","14.0"
13:28:42.699,"Closed loop (1)","NA","19.2","158","18.0","19.5","1081","0","14.0","93","0.5","10.6","B1S1, B1S2","0.070","15.6","0.070",,"OBDII (California ARB)","0.0","14.0"
13:28:42.949,"Closed loop (1)","NA","19.2","158","18.0","19.5","1081","0","14.0","93","0.5","10.6","B1S1, B1S2","0.070","15.6","0.070",,"OBDII (California ARB)","0.0","14.0"
13:28:43.227,"Closed loop (1)","NA","19.2","158","18.0","19.5","1081","0","14.0","93","0.5","10.6","B1S1, B1S2","0.070","15.6","0.070",,"OBDII (California ARB)","0.0","14.0"
13:28:43.473,"Closed loop (1)","NA","19.2","158","18.0","19.5","1081","0","14.0","93","0.5","10.6","B1S1, B1S2","0.070","15.6","0.070",,"OBDII (California ARB)","0.0","14.0"
13:28:43.743,"Closed loop (1)","NA","19.2","158","18.0","19.5","1081","0","14.0","93","0.5","10.6","B1S1, B1S2","0.140","15.6","0.070",,"OBDII (California ARB)","0.0","14.0"
13:28:43.743,"Closed loop (1)","NA","19.2","158","18.0","19.5","1081","0","14.0","93","0.5","10.6","B1S1, B1S2","0.140","19.5","0.070",,"OBDII (California ARB)","0.0","14.0"
13:28:44.018,"Closed loop (1)","NA","19.2","158","18.0","19.5","1081","0","14.0","93","0.5","10.6","B1S1, B1S2","0.140","19.5","0.105",,"OBDII (California ARB)","0.0","14.0"
13:28:44.272,"Closed loop (1)","NA","19.2","158","18.0","19.5","1081","0","14.0","93","0.5","10.6","B1S1, B1S2","0.140","19.5","0.105",,"OBDII (California ARB)","0.0","14.0"
13:28:44.796,"Closed loop (1)","NA","19.2","158","18.0","19.5","1081","0","14.0","93","0.5","10.6","B1S1, B1S2","0.140","19.5","0.105",,"OBDII (California ARB)","0.0","14.0"
13:28:45.031,"Closed loop (1)","NA","19.2","158","18.0","19.5","1081","0","14.0","93","0.5","10.6","B1S1, B1S2","0.140","19.5","0.105",,"OBDII (California ARB)","0.0","14.1"
13:28:45.292,"Closed loop (1)","NA","19.2","158","18.0","19.5","1081","0","14.0","93","0.5","10.6","B1S1, B1S2","0.140","19.5","0.105",,"OBDII (California ARB)","0.0","14.1"
13:28:45.292,"Closed loop (1)","NA","19.2","158","18.0","19.5","1081","0","14.0","93","0.5","10.6","B1S1, B1S2","0.140","19.5","0.105",,"OBDII (California ARB)","0.0","14.1"
13:28:45.549,"Closed loop (1)","NA","17.3","158","18.0","19.5","1081","0","14.0","93","0.5","10.6","B1S1, B1S2","0.140","19.5","0.105",,"OBDII (California ARB)","0.0","14.1"
13:28:45.798,"Closed loop (1)","NA","17.3","159","18.0","19.5","1081","0","14.0","93","0.5","10.6","B1S1, B1S2","0.140","19.5","0.105",,"OBDII (California ARB)","0.0","14.1"
13:28:46.043,"Closed loop (1)","NA","17.3","159","17.2","19.5","1081","0","14.0","93","0.5","10.6","B1S1, B1S2","0.140","19.5","0.105",,"OBDII (California ARB)","0.0","14.1"
13:28:46.288,"Closed loop (1)","NA","17.3","159","17.2","19.5","1081","0","14.0","93","0.5","10.6","B1S1, B1S2","0.140","19.5","0.105",,"OBDII (California ARB)","0.0","14.1"
13:28:46.538,"Closed loop (1)","NA","17.3","159","17.2","19.5","1068","0","14.0","93","0.5","10.6","B1S1, B1S2","0.140","19.5","0.105",,"OBDII (California ARB)","0.0","14.1"
13:28:46.796,"Closed loop (1)","NA","17.3","159","17.2","19.5","1068","0","14.0","93","0.5","10.6","B1S1, B1S2","0.140","19.5","0.105",,"OBDII (California ARB)","0.0","14.1"
13:28:47.064,"Closed loop (1)","NA","17.3","159","17.2","19.5","1068","0","15.0","93","0.5","10.6","B1S1, B1S2","0.140","19.5","0.105",,"OBDII (California ARB)","0.0","14.1"
13:28:47.342,"Closed loop (1)","NA","17.3","159","17.2","19.5","1068","0","15.0","93","0.5","10.6","B1S1, B1S2","0.140","19.5","0.105",,"OBDII (California ARB)","0.0","14.1"
13:28:47.606,"Closed loop (1)","NA","17.3","159","17.2","19.5","1068","0","15.0","93","0.3","10.6","B1S1, B1S2","0.140","19.5","0.105",,"OBDII (California ARB)","0.0","14.1"
13:28:47.880,"Closed loop (1)","NA","17.3","159","17.2","19.5","1068","0","15.0","93","0.3","10.6","B1S1, B1S2","0.140","19.5","0.105",,"OBDII (California ARB)","0.0","14.1"
13:28:48.124,"Closed loop (1)","NA","17.3","159","17.2","19.5","1068","0","15.0","93","0.3","10.6","B1S1, B1S2","0.140","19.5","0.105",,"OBDII (California ARB)","0.0","14.1"
13:28:48.370,"Closed loop (1)","NA","17.3","159","17.2","19.5","1068","0","15.0","93","0.3","10.6","B1S1, B1S2","0.965","19.5","0.105",,"OBDII (California ARB)","0.0","14.1"
13:28:48.371,"Closed loop (1)","NA","17.3","159","17.2","19.5","1068","0","15.0","93","0.3","10.6","B1S1, B1S2","0.965","14.8","0.105",,"OBDII (California ARB)","0.0","14.1"
13:28:48.618,"Closed loop (1)","NA","17.3","159","17.2","19.5","1068","0","15.0","93","0.3","10.6","B1S1, B1S2","0.965","14.8","0.890",,"OBDII (California ARB)","0.0","14.1"
13:28:48.860,"Closed loop (1)","NA","17.3","159","17.2","19.5","1068","0","15.0","93","0.3","10.6","B1S1, B1S2","0.965","14.8","0.890",,"OBDII (California ARB)","0.0","14.1"
13:28:49.350,"Closed loop (1)","NA","17.3","159","17.2","19.5","1068","0","15.0","93","0.3","10.6","B1S1, B1S2","0.965","14.8","0.890",,"OBDII (California ARB)","0.0","14.1"
13:28:49.586,"Closed loop (1)","NA","17.3","159","17.2","19.5","1068","0","15.0","93","0.3","10.6","B1S1, B1S2","0.965","14.8","0.890",,"OBDII (California ARB)","0.0","14.0"
13:28:49.843,"Closed loop (1)","NA","17.3","159","17.2","19.5","1068","0","15.0","93","0.3","10.6","B1S1, B1S2","0.965","14.8","0.890",,"OBDII (California ARB)","0.0","14.0"
13:28:49.843,"Closed loop (1)","NA","17.3","159","17.2","19.5","1068","0","15.0","93","0.3","10.6","B1S1, B1S2","0.965","14.8","0.890",,"OBDII (California ARB)","0.0","14.0"
13:28:50.090,"Closed loop (1)","NA","14.5","159","17.2","19.5","1068","0","15.0","93","0.3","10.6","B1S1, B1S2","0.965","14.8","0.890",,"OBDII (California ARB)","0.0","14.0"
13:28:50.332,"Closed loop (1)","NA","14.5","159","17.2","19.5","1068","0","15.0","93","0.3","10.6","B1S1, B1S2","0.965","14.8","0.890",,"OBDII (California ARB)","0.0","14.0"
13:28:50.600,"Closed loop (1)","NA","14.5","159","12.5","19.5","1068","0","15.0","93","0.3","10.6","B1S1, B1S2","0.965","14.8","0.890",,"OBDII (California ARB)","0.0","14.0"
13:28:50.848,"Closed loop (1)","NA","14.5","159","12.5","19.5","1068","0","15.0","93","0.3","10.6","B1S1, B1S2","0.965","14.8","0.890",,"OBDII (California ARB)","0.0","14.0"
13:28:51.130,"Closed loop (1)","NA","14.5","159","12.5","19.5","971","0","15.0","93","0.3","10.6","B1S1, B1S2","0.965","14.8","0.890",,"OBDII (California ARB)","0.0","14.0"
13:28:51.402,"Closed loop (1)","NA","14.5","159","12.5","19.5","971","0","15.0","93","0.3","10.6","B1S1, B1S2","0.965","14.8","0.890",,"OBDII (California ARB)","0.0","14.0"
13:28:51.644,"Closed loop (1)","NA","14.5","159","12.5","19.5","971","0","12.5","93","0.3","10.6","B1S1, B1S2","0.965","14.8","0.890",,"OBDII (California ARB)","0.0","14.0"
13:28:51.889,"Closed loop (1)","NA","14.5","159","12.5","19.5","971","0","12.5","93","0.3","10.6","B1S1, B1S2","0.965","14.8","0.890",,"OBDII (California ARB)","0.0","14.0"
13:28:52.138,"Closed loop (1)","NA","14.5","159","12.5","19.5","971","0","12.5","93","0.5","10.6","B1S1, B1S2","0.965","14.8","0.890",,"OBDII (California ARB)","0.0","14.0"
13:28:52.385,"Closed loop (1)","NA","14.5","159","12.5","19.5","971","0","12.5","93","0.5","10.6","B1S1, B1S2","0.965","14.8","0.890",,"OBDII (California ARB)","0.0","14.0"
13:28:52.628,"Closed loop (1)","NA","14.5","159","12.5","19.5","971","0","12.5","93","0.5","10.6","B1S1, B1S2","0.965","14.8","0.890",,"OBDII (California ARB)","0.0","14.0"
13:28:52.874,"Closed loop (1)","NA","14.5","159","12.5","19.5","971","0","12.5","93","0.5","10.6","B1S1, B1S2","0.055","14.8","0.890",,"OBDII (California ARB)","0.0","14.0"
13:28:52.874,"Closed loop (1)","NA","14.5","159","12.5","19.5","971","0","12.5","93","0.5","10.6","B1S1, B1S2","0.055","13.3","0.890",,"OBDII (California ARB)","0.0","14.0"
13:28:53.119,"Closed loop (1)","NA","14.5","159","12.5","19.5","971","0","12.5","93","0.5","10.6","B1S1, B1S2","0.055","13.3","0.200",,"OBDII (California ARB)","0.0","14.0"
13:28:53.374,"Closed loop (1)","NA","14.5","159","12.5","19.5","971","0","12.5","93","0.5","10.6","B1S1, B1S2","0.055","13.3","0.200",,"OBDII (California ARB)","0.0","14.0"
13:28:53.895,"Closed loop (1)","NA","14.5","159","12.5","19.5","971","0","12.5","93","0.5","10.6","B1S1, B1S2","0.055","13.3","0.200",,"OBDII (California ARB)","0.0","14.0"
13:28:54.131,"Closed loop (1)","NA","14.5","159","12.5","19.5","971","0","12.5","93","0.5","10.6","B1S1, B1S2","0.055","13.3","0.200",,"OBDII (California ARB)","0.0","14.0"
13:28:54.404,"Closed loop (1)","NA","14.5","159","12.5","19.5","971","0","12.5","93","0.5","10.6","B1S1, B1S2","0.055","13.3","0.200",,"OBDII (California ARB)","0.0","14.0"
13:28:54.404,"Closed loop (1)","NA","14.5","159","12.5","19.5","971","0","12.5","93","0.5","10.6","B1S1, B1S2","0.055","13.3","0.200",,"OBDII (California ARB)","0.0","14.0"
13:28:54.663,"Closed loop (1)","NA","19.6","159","12.5","19.5","971","0","12.5","93","0.5","10.6","B1S1, B1S2","0.055","13.3","0.200",,"OBDII (California ARB)","0.0","14.0"
13:28:54.919,"Closed loop (1)","NA","19.6","159","12.5","19.5","971","0","12.5","93","0.5","10.6","B1S1, B1S2","0.055","13.3","0.200",,"OBDII (California ARB)","0.0","14.0"
13:28:55.168,"Closed loop (1)","NA","19.6","159","15.6","19.5","971","0","12.5","93","0.5","10.6","B1S1, B1S2","0.055","13.3","0.200",,"OBDII (California ARB)","0.0","14.0"
13:28:55.425,"Closed loop (1)","NA","19.6","159","15.6","19.5","971","0","12.5","93","0.5","10.6","B1S1, B1S2","0.055","13.3","0.200",,"OBDII (California ARB)","0.0","14.0"
13:28:55.698,"Closed loop (1)","NA","19.6","159","15.6","19.5","1033","0","12.5","93","0.5","10.6","B1S1, B1S2","0.055","13.3","0.200",,"OBDII (California ARB)","0.0","14.0"
13:28:55.950,"Closed loop (1)","NA","19.6","159","15.6","19.5","1033","0","12.5","93","0.5","10.6","B1S1, B1S2","0.055","13.3","0.200",,"OBDII (California ARB)","0.0","14.0"
13:28:56.198,"Closed loop (1)","NA","19.6","159","15.6","19.5","1033","0","14.0","93","0.5","10.6","B1S1, B1S2","0.055","13.3","0.200",,"OBDII (California ARB)","0.0","14.0"
